# WALLABY DR2 Rotation Curves (SPARC-compatible format)
# Generated for TMT calibration
#
# Columns: Galaxy  D(Mpc)  R(kpc)  Vobs  e_Vobs  Vgas  Vdisk  Vbul
#
WALLABY_J000056       143.7     2.70    44.39   7.10    14.59    20.05     0.00
WALLABY_J000056       143.7     3.02    32.73   5.70    14.81    20.36     0.00
WALLABY_J000056       143.7     3.33    45.47   7.75    15.00    20.61     0.00
WALLABY_J000056       143.7     3.64    44.82   8.03    15.15    20.82     0.00
WALLABY_J000056       143.7     3.96    34.91   9.16    15.28    21.00     0.00
WALLABY_J000056       143.7     4.27    48.31   7.97    15.39    21.15     0.00
WALLABY_J000059        37.1     0.50   133.95  14.56    11.51    10.51     1.03
WALLABY_J000059        37.1     1.73   148.89  14.51    32.38    29.56     0.92
WALLABY_J000059        37.1     2.95   140.03  10.65    43.23    39.47     0.39
WALLABY_J000059        37.1     4.18   131.93  14.55    49.11    44.84     0.14
WALLABY_J000059        37.1     5.41   132.58   8.56    52.66    48.08     0.05
WALLABY_J000059        37.1     6.63   123.39  10.23    55.01    50.23     0.02
WALLABY_J000059        37.1     7.86   127.34  13.10    56.67    51.74     0.01
WALLABY_J000059        37.1     9.08   133.05  12.03    57.90    52.87     0.00
WALLABY_J000059        37.1    10.31   136.31  12.15    58.85    53.73     0.00
WALLABY_J000059        37.1    11.54   123.84  12.62    59.60    54.42     0.00
WALLABY_J000059        37.1    12.76   135.64  10.89    60.21    54.98     0.00
WALLABY_J000059        37.1    13.99   127.67  14.37    60.71    55.44     0.00
WALLABY_J000059        37.1    15.22   125.93  13.25    61.14    55.83     0.00
WALLABY_J000063        20.4     0.50    62.45   9.01     9.60    16.85     0.33
WALLABY_J000063        20.4     0.70    56.45   8.32    11.50    20.18     0.19
WALLABY_J000063        20.4     0.91    63.64   7.71    12.75    22.38     0.10
WALLABY_J000063        20.4     1.11    64.56   9.00    13.63    23.91     0.05
WALLABY_J000063        20.4     1.32    60.93   5.41    14.26    25.03     0.02
WALLABY_J000063        20.4     1.52    61.29   5.57    14.74    25.88     0.01
WALLABY_J000063        20.4     1.73    52.74   7.17    15.12    26.53     0.01
WALLABY_J000063        20.4     1.93    62.52   7.62    15.42    27.06     0.00
WALLABY_J000063        20.4     2.14    76.51   9.36    15.67    27.49     0.00
WALLABY_J000063        20.4     2.34    62.99   6.57    15.87    27.85     0.00
WALLABY_J000063        20.4     2.55    54.00   6.62    16.04    28.16     0.00
WALLABY_J000063        20.4     2.75    50.76  10.01    16.19    28.42     0.00
WALLABY_J000063        20.4     2.95    57.21   5.66    16.32    28.64     0.00
WALLABY_J000063        20.4     3.16    64.17   9.86    16.43    28.84     0.00
WALLABY_J000063        20.4     3.36    57.97   7.85    16.53    29.01     0.00
WALLABY_J000063        20.4     3.57    49.62   6.27    16.62    29.16     0.00
WALLABY_J000063        20.4     3.77    60.84   5.64    16.69    29.30     0.00
WALLABY_J000063        20.4     3.98    63.56   7.45    16.76    29.42     0.00
WALLABY_J000064        99.9     0.50   108.86  11.91    13.09    12.17     1.03
WALLABY_J000064        99.9     1.11   118.57  12.28    25.55    23.75     0.97
WALLABY_J000064        99.9     1.72   135.34  11.21    33.79    31.41     0.62
WALLABY_J000064        99.9     2.33   115.90   9.02    39.17    36.41     0.35
WALLABY_J000064        99.9     2.94   121.43   7.42    42.83    39.81     0.18
WALLABY_J000064        99.9     3.55   106.60  10.03    45.42    42.22     0.09
WALLABY_J000064        99.9     4.16   144.15  10.85    47.35    44.01     0.05
WALLABY_J000064        99.9     4.77   139.59  13.63    48.83    45.38     0.02
WALLABY_J000064        99.9     5.38   124.44  10.92    49.99    46.47     0.01
WALLABY_J000064        99.9     5.99   127.83  10.73    50.94    47.34     0.01
WALLABY_J000064        99.9     6.60   127.09  11.89    51.71    48.06     0.00
WALLABY_J000064        99.9     7.21   137.03  10.58    52.36    48.67     0.00
WALLABY_J000064        99.9     7.82   115.77  12.74    52.91    49.18     0.00
WALLABY_J000064        99.9     8.43   133.42  15.08    53.39    49.62     0.00
WALLABY_J000064        99.9     9.04   139.08  15.50    53.80    50.01     0.00
WALLABY_J000064        99.9     9.65   136.13  11.31    54.16    50.34     0.00
WALLABY_J000064        99.9    10.26    95.74  11.79    54.48    50.64     0.00
WALLABY_J000064        99.9    10.87   113.83  14.28    54.76    50.90     0.00
WALLABY_J000064        99.9    11.48   111.36  10.82    55.02    51.14     0.00
WALLABY_J000064        99.9    12.09   124.25  12.48    55.25    51.35     0.00
WALLABY_J000065        13.5     0.50   176.45  15.75    12.31    11.17     1.19
WALLABY_J000065        13.5     1.26   166.99  16.14    28.69    26.02     1.54
WALLABY_J000065        13.5     2.03   172.88  12.08    40.88    37.07     1.22
WALLABY_J000065        13.5     2.79   170.61  13.69    49.49    44.88     0.82
WALLABY_J000065        13.5     3.56   159.64  13.20    55.62    50.43     0.51
WALLABY_J000065        13.5     4.32   199.40  13.52    60.09    54.49     0.31
WALLABY_J000065        13.5     5.09   177.04  12.51    63.46    57.55     0.18
WALLABY_J000065        13.5     5.85   166.31  15.88    66.07    59.91     0.10
WALLABY_J000065        13.5     6.62   162.12  13.28    68.14    61.79     0.06
WALLABY_J000065        13.5     7.38   167.91  12.99    69.82    63.32     0.03
WALLABY_J000065        13.5     8.15   167.27  15.90    71.21    64.58     0.02
WALLABY_J000065        13.5     8.91   173.65  15.33    72.38    65.63     0.01
WALLABY_J000065        13.5     9.68   189.38  14.23    73.37    66.53     0.01
WALLABY_J000065        13.5    10.44   162.72  12.87    74.22    67.30     0.00
WALLABY_J000065        13.5    11.21   176.02  16.58    74.96    67.97     0.00
WALLABY_J000065        13.5    11.97   182.30  11.54    75.61    68.56     0.00
WALLABY_J000065        13.5    12.74   162.42  15.80    76.18    69.08     0.00
WALLABY_J000065        13.5    13.50   162.94  14.91    76.69    69.54     0.00
WALLABY_J000065        13.5    14.27   156.29  11.12    77.15    69.96     0.00
WALLABY_J000065        13.5    15.03   196.27  13.80    77.56    70.33     0.00
WALLABY_J000065        13.5    15.80   178.66  11.01    77.93    70.67     0.00
WALLABY_J000065        13.5    16.56   165.68  12.96    78.27    70.98     0.00
WALLABY_J000065        13.5    17.33   164.35  14.21    78.58    71.26     0.00
WALLABY_J000065        13.5    18.09   161.08  11.62    78.86    71.51     0.00
WALLABY_J000065        13.5    18.86   174.48   8.96    79.12    71.75     0.00
WALLABY_J000065        13.5    19.62   168.49  13.40    79.36    71.97     0.00
WALLABY_J000067        25.8     0.50   154.55  13.67    12.31    11.24     1.10
WALLABY_J000067        25.8     0.92   152.98  11.45    21.37    19.51     1.30
WALLABY_J000067        25.8     1.33   147.67   9.76    28.90    26.39     1.19
WALLABY_J000067        25.8     1.75   153.66  12.34    34.95    31.90     0.98
WALLABY_J000067        25.8     2.16   149.73  10.84    39.74    36.28     0.75
WALLABY_J000067        25.8     2.58   137.20  13.51    43.56    39.76     0.56
WALLABY_J000067        25.8     3.00   144.22  15.23    46.62    42.56     0.41
WALLABY_J000067        25.8     3.41   135.15   8.34    49.12    44.84     0.29
WALLABY_J000067        25.8     3.83   160.44  10.80    51.19    46.73     0.21
WALLABY_J000067        25.8     4.24   128.64  12.49    52.92    48.31     0.14
WALLABY_J000067        25.8     4.66   119.17  12.06    54.38    49.64     0.10
WALLABY_J000067        25.8     5.08   175.53  14.72    55.63    50.78     0.07
WALLABY_J000067        25.8     5.49   143.18  12.18    56.71    51.77     0.05
WALLABY_J000067        25.8     5.91   155.61  12.62    57.65    52.63     0.03
WALLABY_J000067        25.8     6.32   153.90  13.08    58.48    53.38     0.02
WALLABY_J000067        25.8     6.74   155.66  10.85    59.21    54.05     0.02
WALLABY_J000067        25.8     7.16   152.14  13.25    59.86    54.65     0.01
WALLABY_J000067        25.8     7.57   152.09  13.03    60.45    55.18     0.01
WALLABY_J000067        25.8     7.99   115.24  12.42    60.98    55.66     0.01
WALLABY_J000067        25.8     8.40   136.24   8.38    61.45    56.10     0.00
WALLABY_J000067        25.8     8.82   116.21  10.69    61.89    56.50     0.00
WALLABY_J000067        25.8     9.24   133.99  12.59    62.29    56.86     0.00
WALLABY_J000067        25.8     9.65   137.90  12.03    62.65    57.19     0.00
WALLABY_J000069        22.1     0.50    76.77   6.48    12.16    13.73     0.62
WALLABY_J000069        22.1     0.71    74.62   7.75    15.62    17.64     0.49
WALLABY_J000069        22.1     0.92    79.66  11.41    18.22    20.58     0.36
WALLABY_J000069        22.1     1.13    82.49   9.57    20.19    22.79     0.24
WALLABY_J000069        22.1     1.34    66.33   9.98    21.70    24.50     0.16
WALLABY_J000069        22.1     1.55    65.25   6.54    22.88    25.84     0.11
WALLABY_J000069        22.1     1.76    72.51   7.88    23.83    26.91     0.07
WALLABY_J000069        22.1     1.97    70.07   8.30    24.61    27.78     0.04
WALLABY_J000069        22.1     2.18    78.25   6.92    25.25    28.51     0.03
WALLABY_J000069        22.1     2.39    67.12   5.29    25.78    29.11     0.02
WALLABY_J000069        22.1     2.60    80.58   7.62    26.24    29.63     0.01
WALLABY_J000069        22.1     2.81    88.17  11.35    26.64    30.08     0.01
WALLABY_J000069        22.1     3.02    72.81   8.76    26.98    30.47     0.00
WALLABY_J000069        22.1     3.23    73.50  11.39    27.28    30.81     0.00
WALLABY_J000069        22.1     3.44    65.90   9.00    27.55    31.10     0.00
WALLABY_J000069        22.1     3.65    68.95   7.11    27.78    31.37     0.00
WALLABY_J000069        22.1     3.86    68.23  11.20    27.99    31.61     0.00
WALLABY_J000069        22.1     4.07    85.89   9.06    28.19    31.83     0.00
WALLABY_J000069        22.1     4.28    72.05  10.56    28.36    32.02     0.00
WALLABY_J000069        22.1     4.49    64.21   6.50    28.51    32.20     0.00
WALLABY_J000069        22.1     4.70    75.54  10.72    28.66    32.36     0.00
WALLABY_J000069        22.1     4.92    81.71  10.78    28.79    32.51     0.00
WALLABY_J000069        22.1     5.13    72.57   9.22    28.91    32.64     0.00
WALLABY_J000069        22.1     5.34    83.13   7.03    29.02    32.77     0.00
WALLABY_J000069        22.1     5.55    79.45   8.55    29.12    32.88     0.00
WALLABY_J000072       123.9     0.50    68.61   8.49    11.55    11.91     0.68
WALLABY_J000072       123.9     0.92    85.55   8.19    17.99    18.55     0.48
WALLABY_J000072       123.9     1.33    82.97   7.28    22.02    22.71     0.26
WALLABY_J000072       123.9     1.75    75.98   6.19    24.63    25.39     0.13
WALLABY_J000072       123.9     2.17    77.60   5.01    26.40    27.23     0.06
WALLABY_J000072       123.9     2.58    79.12   6.21    27.68    28.54     0.03
WALLABY_J000072       123.9     3.00    79.05   8.63    28.63    29.52     0.01
WALLABY_J000072       123.9     3.42    78.31   9.99    29.36    30.28     0.01
WALLABY_J000072       123.9     3.83    65.80  12.02    29.95    30.88     0.00
WALLABY_J000072       123.9     4.25    87.62   9.46    30.42    31.37     0.00
WALLABY_J000072       123.9     4.67    73.87   9.98    30.82    31.78     0.00
WALLABY_J000072       123.9     5.08    64.00  12.01    31.15    32.12     0.00
WALLABY_J000072       123.9     5.50    77.17   9.47    31.43    32.41     0.00
WALLABY_J000072       123.9     5.91    79.60  10.76    31.67    32.66     0.00
WALLABY_J000072       123.9     6.33    79.08   8.04    31.89    32.88     0.00
WALLABY_J000072       123.9     6.75    85.86  10.24    32.07    33.07     0.00
WALLABY_J000072       123.9     7.16    72.40   9.22    32.24    33.24     0.00
WALLABY_J000072       123.9     7.58    75.36   8.31    32.38    33.39     0.00
WALLABY_J000072       123.9     8.00    65.87  11.89    32.52    33.53     0.00
WALLABY_J000072       123.9     8.41    77.40   6.39    32.63    33.65     0.00
WALLABY_J000073        17.5     0.50   173.47  13.82    12.24    11.09     1.21
WALLABY_J000073        17.5     1.28   201.50  14.84    29.08    26.33     1.63
WALLABY_J000073        17.5     2.06   191.30  13.71    41.84    37.89     1.34
WALLABY_J000073        17.5     2.84   178.84  14.03    51.00    46.18     0.93
WALLABY_J000073        17.5     3.62   175.15  13.80    57.59    52.15     0.60
WALLABY_J000073        17.5     4.41   169.00  14.98    62.43    56.53     0.37
WALLABY_J000073        17.5     5.19   188.49  15.77    66.09    59.85     0.22
WALLABY_J000073        17.5     5.97   176.86  13.74    68.94    62.43     0.13
WALLABY_J000073        17.5     6.75   185.82  19.31    71.21    64.48     0.08
WALLABY_J000073        17.5     7.53   197.62  16.21    73.05    66.15     0.04
WALLABY_J000073        17.5     8.31   176.35  14.12    74.57    67.52     0.03
WALLABY_J000073        17.5     9.09   190.00  11.49    75.85    68.68     0.02
WALLABY_J000073        17.5     9.87   200.13  14.36    76.93    69.66     0.01
WALLABY_J000073        17.5    10.65   188.81  15.76    77.87    70.51     0.01
WALLABY_J000073        17.5    11.43   193.62  15.77    78.68    71.25     0.00
WALLABY_J000073        17.5    12.22   186.78  10.42    79.39    71.89     0.00
WALLABY_J000073        17.5    13.00   182.82  14.36    80.02    72.46     0.00
WALLABY_J000073        17.5    13.78   193.61  13.17    80.58    72.97     0.00
WALLABY_J000073        17.5    14.56   210.14  17.12    81.08    73.42     0.00
WALLABY_J000073        17.5    15.34   194.88  14.38    81.54    73.83     0.00
WALLABY_J000073        17.5    16.12   180.73   9.56    81.95    74.20     0.00
WALLABY_J000073        17.5    16.90   180.09  14.87    82.32    74.54     0.00
WALLABY_J000073        17.5    17.68   181.25  10.23    82.66    74.85     0.00
WALLABY_J000073        17.5    18.46   196.82  15.03    82.97    75.13     0.00
WALLABY_J000073        17.5    19.24   172.43  19.30    83.26    75.39     0.00
WALLABY_J000073        17.5    20.03   165.32  16.85    83.52    75.63     0.00
WALLABY_J000073        17.5    20.81   189.45  14.65    83.76    75.85     0.00
WALLABY_J000074        71.7     0.50    32.16   9.43     2.46    13.14     0.05
WALLABY_J000074        71.7     0.58    30.19   6.34     2.58    13.81     0.03
WALLABY_J000074        71.7     0.66    25.85   7.99     2.68    14.35     0.02
WALLABY_J000074        71.7     0.74    37.56   8.55     2.77    14.78     0.01
WALLABY_J000074        71.7     0.82    26.68   5.64     2.83    15.13     0.01
WALLABY_J000074        71.7     0.90    25.04   7.35     2.89    15.43     0.00
WALLABY_J000074        71.7     0.98    28.84   8.78     2.93    15.68     0.00
WALLABY_J000074        71.7     1.06    39.08   9.77     2.97    15.89     0.00
WALLABY_J000074        71.7     1.14    21.94   5.94     3.01    16.08     0.00
WALLABY_J000074        71.7     1.22    25.69   4.25     3.04    16.24     0.00
WALLABY_J000074        71.7     1.30    23.72   7.67     3.07    16.39     0.00
WALLABY_J000075         7.3     0.50   111.76   9.31    11.50    10.59     0.96
WALLABY_J000075         7.3     1.27   122.06   9.12    25.19    23.20     0.91
WALLABY_J000075         7.3     2.03   114.09  11.24    33.75    31.09     0.53
WALLABY_J000075         7.3     2.80   115.52  10.45    39.07    35.99     0.27
WALLABY_J000075         7.3     3.56   111.22   7.34    42.55    39.20     0.13
WALLABY_J000075         7.3     4.33   125.60   8.82    44.97    41.43     0.06
WALLABY_J000075         7.3     5.09   115.21  10.24    46.73    43.05     0.03
WALLABY_J000075         7.3     5.86   124.96  12.33    48.07    44.28     0.01
WALLABY_J000075         7.3     6.62   104.53  10.84    49.12    45.25     0.01
WALLABY_J000075         7.3     7.39   136.07  10.73    49.96    46.02     0.00
WALLABY_J000075         7.3     8.15   128.84   8.90    50.64    46.65     0.00
